"","hh_ID","ind_ID","female","age","trip_ID","trip_distance","trip_time","trip_main_mode","weight_trip","trip_purpose"
"40949",188443,22091,0,6,1,0.289,30,"Bus",736.518235,0
"40950",188443,22091,0,6,2,0.278,30,"Bus",736.518235,0
"40951",188443,22092,0,20,1,0.664,15,"Walk",736.518235,1
"40952",188443,22092,0,20,2,0.664,15,"Walk",736.518235,1
"40954",188447,22140,0,27,1,0.563,25,"Car",736.518235,1
"40955",188447,22140,0,27,2,0.563,10,"Car",736.518235,1
"40959",188449,22148,0,20,1,0.799,10,"Walk",736.518235,1
"40960",188449,22148,0,20,2,0.799,10,"Walk",736.518235,1
"40961",188449,22148,0,20,3,0.799,10,"Walk",736.518235,1
"40962",188449,22148,0,20,4,0.799,10,"Walk",736.518235,1
"40964",188450,22167,1,49,1,1.05,10,"Car",736.518235,1
"40965",188450,22167,1,49,2,1.05,10,"Car",736.518235,1
"40966",188450,22167,1,49,3,1.05,10,"Car",736.518235,1
"40967",188450,22167,1,49,4,1.05,10,"Car",736.518235,1
"40968",188450,22168,1,25,1,1.05,10,"Car",736.518235,1
"40969",188450,22168,1,25,2,1.05,10,"Car",736.518235,1
"40972",188454,22301,1,51,1,0.329,10,"Walk",736.518235,1
"40973",188454,22301,1,51,2,0.817,20,"Walk",736.518235,0
"40974",188454,22301,1,51,3,7.786,70,"Omnibus",736.518235,1
"40975",188454,22301,1,51,4,7.388,50,"Omnibus",736.518235,1
"40977",188459,22337,0,41,1,14.993,30,"Motorcycle",736.518235,1
"40978",188459,22337,0,41,2,14.993,30,"Motorcycle",736.518235,1
"40980",188459,22339,1,16,1,1.187,34,"Walk",736.518235,0
"40981",188459,22339,1,16,2,0.32,10,"Walk",736.518235,0
"40982",188459,22339,1,16,3,1.312,20,"Walk",736.518235,0
"40984",188460,22345,1,42,1,0.182,5,"Car",736.518235,0
"40985",188460,22345,1,42,2,4.61,5,"Car",736.518235,1
"40986",188460,22345,1,42,3,4.61,5,"Car",736.518235,0
"40987",188460,22345,1,42,4,0.182,5,"Car",736.518235,0
"40988",188460,22345,1,42,5,4.566,5,"Car",736.518235,1
"40989",188460,22345,1,42,6,3.56,10,"Car",736.518235,0
"40990",188460,22345,1,42,7,1.138,10,"Car",736.518235,0
"40991",188460,22346,1,20,1,3.197,30,"Omnibus",736.518235,1
"40992",188460,22346,1,20,2,3.197,60,"Omnibus",736.518235,1
"40993",188460,22347,1,4,1,0.182,5,"Car",736.518235,0
"40994",188460,22347,1,4,2,0.182,5,"Car",736.518235,0
"40995",188460,22347,1,4,3,3.197,5,"Car",736.518235,1
"40996",188460,22347,1,4,4,3.197,5,"Car",736.518235,1
"40997",188463,22387,0,62,1,22.024,120,"Car",736.518235,1
"40998",188463,22387,0,62,2,22.024,150,"Car",736.518235,1
"40999",188463,22387,0,62,3,22.246,120,"Car",736.518235,1
"41000",188463,22387,0,62,4,22.246,120,"Car",736.518235,1
"41001",188463,22388,1,34,1,25.889,240,"Metro",655.978816,0
"41002",188463,22388,1,34,2,25.889,240,"Metro",655.978816,0
"41003",188463,22389,0,18,1,1.244,30,"Bus",736.518235,0
"41004",188463,22389,0,18,2,1.244,20,"Bus",736.518235,0
"41005",188463,22390,1,14,1,1.496,45,"Walk",736.518235,0
"41006",188463,22390,1,14,2,1.496,55,"Walk",736.518235,0
"41008",188464,22394,1,38,1,0.904,15,"Car",736.518235,1
"41009",188464,22394,1,38,2,0.904,15,"Car",736.518235,1
"41010",188464,22394,1,38,3,1.227,20,"Car",736.518235,0
"41011",188464,22394,1,38,4,0.328,15,"Car",736.518235,1
"41012",188464,22394,1,38,5,5.915,10,"Car",736.518235,0
"41013",188464,22394,1,38,6,5.332,20,"Car",736.518235,0
"41014",188464,22394,1,38,7,0.874,15,"Car",736.518235,0
"41015",188464,22394,1,38,8,0.874,15,"Car",736.518235,0
"41017",188464,22396,0,3,1,0.904,15,"Car",736.518235,0
"41018",188464,22396,0,3,2,5.915,10,"Car",736.518235,0
"41019",188464,22396,0,3,3,5.332,20,"Car",736.518235,0
"41020",188464,22396,0,3,4,0.874,15,"Car",736.518235,0
"41021",188464,22396,0,3,5,0.874,15,"Car",736.518235,0
"41022",188469,23307,0,42,1,9.696,40,"Omnibus",736.518235,1
"41023",188469,23307,0,42,2,9.696,40,"Omnibus",736.518235,1
"41025",188469,23309,1,12,1,0.675,20,"Walk",736.518235,0
"41026",188469,23309,1,12,2,0.675,20,"Walk",736.518235,0
"41027",188470,22415,0,38,1,1.922,25,"Walk",736.518235,0
"41028",188470,22415,0,38,2,1.922,25,"Walk",736.518235,0
"41029",188470,22415,0,38,3,0.206,10,"Walk",736.518235,0
"41030",188470,22415,0,38,4,0.397,5,"Walk",736.518235,0
"41031",188470,22415,0,38,5,0.6,15,"Walk",736.518235,0
"41032",188470,22416,1,34,1,0.382,10,"Walk",736.518235,0
"41033",188470,22416,1,34,2,0.382,10,"Walk",736.518235,0
"41034",188470,22416,1,34,3,0.18,15,"Walk",736.518235,1
"41035",188470,22416,1,34,4,0.18,15,"Walk",736.518235,1
"41036",188470,22417,0,13,1,1.208,10,"Walk",736.518235,0
"41037",188470,22417,0,13,2,1.208,10,"Walk",736.518235,0
"41038",188470,22418,1,10,1,0.6,15,"Walk",736.518235,0
"41039",188470,22418,1,10,2,0.6,15,"Walk",736.518235,0
"41041",188472,22422,1,43,1,0.475,20,"Walk",736.518235,1
"41042",188472,22422,1,43,2,0.475,20,"Walk",736.518235,1
"41043",188472,22423,1,15,1,1.311,10,"Bus",736.518235,0
"41044",188472,22423,1,15,2,1.311,50,"Walk",736.518235,0
"41046",188473,22430,1,40,1,0.43,10,"Walk",736.518235,1
"41047",188473,22430,1,40,2,0.43,10,"Walk",736.518235,1
"41048",188473,22431,0,19,1,0.465,10,"Walk",736.518235,1
"41049",188473,22431,0,19,2,0.465,10,"Walk",736.518235,1
"41050",188698,23348,0,34,1,0.183,20,"Walk",736.518235,1
"41051",188698,23348,0,34,2,0.183,20,"Walk",736.518235,1
"41052",188698,23348,0,34,3,0.183,20,"Walk",736.518235,1
"41053",188698,23348,0,34,4,0.183,5,"Walk",736.518235,1
"41054",188698,23349,1,34,1,0.149,20,"Walk",736.518235,0
"41055",188698,23349,1,34,2,0.149,10,"Walk",736.518235,0
"41056",188698,23349,1,34,3,0.734,15,"Walk",736.518235,0
"41057",188698,23349,1,34,4,0.734,20,"Walk",736.518235,0
"41058",188698,23350,0,15,1,0.149,5,"Walk",736.518235,0
"41059",188698,23350,0,15,2,0.149,5,"Walk",736.518235,0
"41060",188698,23351,0,13,1,0.149,20,"Walk",736.518235,0
"41061",188698,23351,0,13,2,0.149,25,"Walk",736.518235,0
"41062",188698,23352,0,8,1,0.734,20,"Walk",736.518235,0
"41063",188698,23352,0,8,2,0.734,20,"Walk",736.518235,0
"41065",188698,23354,0,54,1,11.131,90,"Omnibus",736.518235,1
"41066",188698,23354,0,54,2,11.131,90,"Omnibus",736.518235,1
"41067",188699,24238,1,48,1,0.759,50,"Walk",736.518235,0
"41068",188699,24238,1,48,2,0.759,45,"Walk",736.518235,0
"41069",188699,24239,1,22,1,41.211,90,"Metro",655.978816,1
"41070",188699,24239,1,22,2,20.356,45,"Metro",655.978816,0
"41071",188699,24239,1,22,3,20.894,55,"Metro",655.978816,0
"41073",188701,23374,1,53,1,0.755,15,"Walk",736.518235,0
"41074",188701,23374,1,53,2,26.325,90,"Omnibus",1217.058877,0
"41075",188701,23374,1,53,3,25.623,75,"Omnibus",1217.058877,0
"41078",188704,23380,1,14,1,0.642,10,"Walk",736.518235,0
"41079",188704,23380,1,14,2,0.642,20,"Walk",736.518235,0
"41080",188704,23381,0,11,1,0.642,30,"Bus",736.518235,0
"41081",188704,23381,0,11,2,0.642,25,"Bus",736.518235,0
"41082",188704,23382,0,29,1,1.221,30,"Walk",736.518235,1
"41083",188704,23382,0,29,2,1.221,20,"Walk",736.518235,1
"41084",188706,23385,0,33,1,17.898,60,"Omnibus",736.518235,1
"41085",188706,23385,0,33,2,17.898,60,"Omnibus",736.518235,1
"41086",188706,23386,1,28,1,27.797,100,"Omnibus",736.518235,1
"41087",188706,23386,1,28,2,27.797,105,"Omnibus",736.518235,1
"41089",188708,23701,1,41,1,0.568,10,"Walk",736.518235,0
"41090",188708,23701,1,41,2,0.071,10,"Walk",736.518235,1
"41091",188708,23701,1,41,3,0.55,15,"Walk",736.518235,1
"41092",188708,23702,1,18,1,0.568,45,"Walk",736.518235,1
"41093",188708,23702,1,18,2,0.088,15,"Walk",736.518235,0
"41094",188708,23702,1,18,3,0.088,15,"Walk",736.518235,1
"41095",188708,23702,1,18,4,0.568,15,"Walk",736.518235,1
"41099",188714,23442,0,55,1,42.158,15,"Car",736.518235,1
"41100",188714,23442,0,55,2,42.158,30,"Car",736.518235,1
"41102",188715,23525,0,73,1,9.309,90,"Car",736.518235,0
"41103",188715,23525,0,73,2,9.309,30,"Car",736.518235,0
"41105",188715,23527,1,41,1,32.192,160,"Metro",655.978816,1
"41106",188715,23527,1,41,2,32.192,160,"Metro",655.978816,1
"41107",188715,23528,0,12,1,1.622,40,"Walk",736.518235,0
"41108",188715,23528,0,12,2,1.622,50,"Walk",736.518235,0
"41109",188718,23521,0,47,1,5.955,20,"Car",736.518235,1
"41110",188718,23521,0,47,2,5.955,30,"Car",736.518235,1
"41111",188718,23522,1,40,1,0.064,10,"Walk",736.518235,0
"41112",188718,23522,1,40,2,0.064,10,"Walk",736.518235,0
"41113",188718,23522,1,40,3,0.064,10,"Walk",736.518235,0
"41114",188718,23522,1,40,4,0.064,10,"Walk",736.518235,0
"41115",188718,23523,0,6,1,0.064,10,"Walk",736.518235,0
"41116",188718,23523,0,6,2,0.064,10,"Walk",736.518235,0
"41117",188720,23524,1,55,1,0.205,5,"Walk",736.518235,1
"41118",188720,23524,1,55,2,0.205,5,"Walk",736.518235,1
"41119",188726,23529,0,41,1,24.964,65,"Car",736.518235,1
"41120",188726,23529,0,41,2,24.964,60,"Car",736.518235,1
"41121",188726,23530,1,33,1,0.81,3,"Motorcycle",736.518235,1
"41122",188726,23530,1,33,2,0.81,5,"Motorcycle",736.518235,1
"41123",188726,23530,1,33,3,0.81,5,"Motorcycle",736.518235,1
"41124",188726,23530,1,33,4,0.81,5,"Motorcycle",736.518235,1
"41125",188726,23531,0,8,1,1.631,40,"Bus",736.518235,0
"41126",188726,23531,0,8,2,1.631,40,"Bus",736.518235,0
"41129",188728,23462,1,56,1,17.175,110,"Omnibus",736.518235,1
"41130",188728,23462,1,56,2,18.246,105,"Omnibus",736.518235,0
"41131",188728,23462,1,56,3,1.106,30,"Car",736.518235,0
"41132",188729,23463,0,44,1,5.01,10,"Car",736.518235,0
"41133",188729,23463,0,44,2,12.245,40,"Car",736.518235,1
"41134",188729,23463,0,44,3,17.242,30,"Car",736.518235,1
"41135",188729,23464,1,40,1,0.687,10,"Walk",736.518235,1
"41136",188729,23464,1,40,2,0.687,10,"Walk",736.518235,1
"41137",188729,23464,1,40,3,5.01,10,"Car",736.518235,0
"41138",188729,23464,1,40,4,5.01,10,"Car",736.518235,0
"41139",188729,23465,0,11,1,5.01,10,"Car",736.518235,0
"41140",188729,23465,0,11,2,5.01,10,"Car",736.518235,0
"41141",188729,23466,0,7,1,5.01,10,"Car",736.518235,0
"41142",188729,23466,0,7,2,5.01,10,"Car",736.518235,0
"41143",188729,23467,0,4,1,5.01,10,"Car",736.518235,0
"41144",188729,23467,0,4,2,5.01,10,"Car",736.518235,0
"41145",188730,23485,0,44,1,1.008,20,"Walk",736.518235,0
"41146",188730,23485,0,44,2,1.008,20,"Walk",736.518235,0
"41149",188732,23491,1,27,1,7.661,15,"Car",736.518235,1
"41150",188732,23491,1,27,2,7.661,35,"Omnibus",736.518235,1
"41151",188732,23491,1,27,3,21.19,30,"Car",736.518235,0
"41152",188732,23491,1,27,4,21.19,30,"Car",736.518235,0
"41157",192915,12338,0,47,1,1.58,50,"Omnibus",1680.559743,1
"41158",192915,12338,0,47,2,1.58,60,"Omnibus",1680.559743,1
"41159",192915,12338,0,47,3,1.89,15,"Car",1680.559743,0
"41160",192915,12338,0,47,4,1.89,15,"Car",1680.559743,0
"41161",192915,12339,1,47,1,1.89,15,"Car",1680.559743,0
"41162",192915,12339,1,47,2,1.89,15,"Car",1680.559743,0
"41165",193192,13876,0,87,1,2.313,40,"Omnibus",1680.559743,0
"41166",193192,13876,0,87,2,2.313,40,"Omnibus",1680.559743,0
"41169",193199,11535,0,37,1,6.131,30,"Motorcycle",1680.559743,1
"41170",193199,11535,0,37,2,6.131,30,"Motorcycle",1680.559743,1
"41171",193199,11536,0,31,1,0.942,10,"Motorcycle",1680.559743,1
"41172",193199,11536,0,31,2,0.942,30,"Motorcycle",1680.559743,1
"41173",193654,16527,0,63,1,0.1,5,"Walk",1680.559743,1
"41174",193654,16527,0,63,2,0.1,5,"Walk",1680.559743,1
"41175",193654,16528,1,40,1,0.831,15,"Walk",1680.559743,1
"41176",193654,16528,1,40,2,0.831,15,"Walk",1680.559743,1
"41178",193656,16561,0,28,1,0.123,10,"Walk",1680.559743,1
"41179",193656,16561,0,28,2,0.123,10,"Walk",1680.559743,1
"41180",193710,18052,0,34,1,1.069,10,"Car",1680.559743,0
"41181",193710,18052,0,34,2,1.069,10,"Car",1680.559743,0
"41182",193710,18052,0,34,3,1.069,10,"Car",1680.559743,0
"41183",193710,18052,0,34,4,1.069,25,"Car",1680.559743,0
"41184",193710,18052,0,34,5,1.096,7,"Car",1680.559743,1
"41185",193710,18052,0,34,6,1.096,7,"Car",1680.559743,1
"41186",193710,18053,1,31,1,11.127,70,"Omnibus",2777.039396,0
"41187",193710,18053,1,31,2,11.127,70,"Omnibus",1680.559743,0
"41188",193710,18054,0,4,1,1.069,10,"Walk",1680.559743,0
"41189",193710,18054,0,4,2,1.069,25,"Walk",1680.559743,0
"41190",193711,16809,0,56,1,1.123,30,"Walk",1680.559743,0
